CustomerID,Type_of_customer,Build_Distribution,Version_Distribution,Software_Edition,OS_Distribution,RAM_Distribution,PC_Type,CPU_Cores,Country,Date_of_Onboard
73669,One time user,Build 232,Version 7.1,Lite,MS Win 7, > 6 GB,Laptop,1 Core,DE,3/22/2015
28821,Former Best,Build 232,Version 9.4,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,2/13/2015
51473,New Client,Build 232,Version 10.2,High,MS Win XP,>1GB & <= 2 GB,Desktop,1 Core,DE,2/15/2015
81942,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Mobile,1 Core,AU,2/8/2015
66180,One time user,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,4 Cores,AU,3/30/2015
26032,Former Best,Build 380,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,DE,1/19/2015
25102,Best Customer,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,DE,3/30/2015
34802,New Client,Build 232,Version 10.2,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/3/2015
30661,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>1GB & <= 2 GB,Desktop,4 Cores,US,1/26/2015
69105,Former Best,Build 999,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,GB,1/22/2015
67009,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,1/21/2015
34044,Former Best,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,GB,3/21/2015
17918,New Client,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,GB,1/7/2015
26391,New Client,Build 232,Version 9.4,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,DE,1/24/2015
89756,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,3/21/2015
1831,One time user,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,DE,1/4/2015
88560,One time user,Build 232,Version 7.1,Lite,MS Win Server 2003,>4GB & <= 6 GB,Mobile,1 Core,DE,2/16/2015
98354,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,US,2/7/2015
96896,New Client,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,GB,2/9/2015
49606,Former Best,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,GB,2/28/2015
53263,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,US,3/23/2015
97006,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,AU,1/27/2015
58768,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/2/2015
55197,Former Best,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Mobile,4 Cores,GB,2/4/2015
85358,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,3/14/2015
47461,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,4 Cores,US,4/1/2015
53711,Best Customer,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,DE,3/16/2015
12516,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,US,1/4/2015
38226,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,AU,3/1/2015
396,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,3/25/2015
92381,Former Best,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,2/9/2015
66425,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003,>4GB & <= 6 GB,Laptop,2 Cores,DE,2/8/2015
49548,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,2/21/2015
5310,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Mobile,8 Cores,FR,2/27/2015
31684,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,DE,1/15/2015
25647,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/11/2015
52053,Former Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,GB,1/4/2015
62220,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,DE,3/11/2015
22264,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,FR,2/3/2015
27915,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,GB,2/4/2015
14764,Best Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Laptop,1 Core,DE,1/14/2015
87057,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,AU,1/28/2015
21419,New Client,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,AU,2/26/2015
82710,Former Best,Build 232,Version 10.2,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,AU,3/28/2015
73436,One time user,Build 232,Version 8.3,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/31/2015
8989,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,2/12/2015
24895,Former Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Laptop,2 Cores,FR,3/12/2015
64236,One time user,Build 410,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,GB,1/19/2015
33438,Best Customer,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,AU,1/23/2015
99407,Former Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,3/25/2015
59484,Former Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,GB,2/27/2015
16622,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,2/17/2015
30842,Former Best,Build 410,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,AU,3/9/2015
14809,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,GB,1/9/2015
77109,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,4 Cores,US,2/11/2015
47572,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Mobile,1 Core,AU,3/30/2015
54202,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,GB,2/2/2015
5930,Best Customer,Build 410,Version 9.4,High,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,1 Core,GB,3/21/2015
23621,New Client,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,2 Cores,US,1/31/2015
93523,Former Best,Build 380,Version 7.1,Standard,MS Win Server 2003,>1GB & <= 2 GB,Mobile,1 Core,DE,1/28/2015
34943,One time user,Build 410,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,4 Cores,GB,3/14/2015
90683,New Client,Build 410,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,DE,1/24/2015
39134,New Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,2/7/2015
6119,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,3/1/2015
97858,Best Customer,Build 999,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,4/1/2015
19799,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,AU,1/3/2015
83899,Best Customer,Build 410,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/1/2015
55487,New Client,Build 232,Version 8.3,Lite,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,DE,2/27/2015
41730,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,2/8/2015
21351,Best Customer,Build 232,Version 10.2,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,DE,2/15/2015
13387,Former Best,Build 232,Version 9.4,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/21/2015
93611,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,GB,3/26/2015
50707,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,GB,1/9/2015
32238,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/23/2015
52116,One time user,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,2 Cores,DE,3/12/2015
24130,One time user,Build 410,Version 7.1,Standard,MS Win Server 2003,>2GB & <= 4 GB,Desktop,8 Cores,JP,3/10/2015
52151,Best Customer,Build 380,Version 10.2,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,US,2/10/2015
89398,Former Best,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Mobile,1 Core,JP,1/26/2015
22456,One time user,Build 410,Version 7.1,Standard,MS Win XP,>4GB & <= 6 GB,Mobile,1 Core,GB,3/1/2015
21005,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,2 Cores,AU,2/12/2015
13358,Best Customer,Build 232,Version 9.4,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/24/2015
11886,New Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,GB,1/17/2015
42393,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,DE,3/23/2015
54187,One time user,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,JP,1/26/2015
52513,Former Best,Build 380,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,DE,3/16/2015
40634,Former Best,Build 232,Version 8.3,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,US,2/13/2015
68407,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/25/2015
84981,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/13/2015
72970,Best Customer,Build 999,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,GB,1/5/2015
21622,Former Best,Build 410,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,US,2/11/2015
59605,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,FR,3/3/2015
92767,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,AU,3/21/2015
71587,Best Customer,Build 232,Version 9.4,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,FR,1/14/2015
69419,Best Customer,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/24/2015
41628,Former Best,Build 232,Version 7.1,Lite,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,GB,2/20/2015
1598,New Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,FR,3/21/2015
30235,Former Best,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,US,3/6/2015
52136,New Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,3/24/2015
10891,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,GB,3/14/2015
78650,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Mobile,1 Core,DE,1/15/2015
26042,Best Customer,Build 410,Version 8.3,High,MS Win 7,>512 MB  & <= 1 GB,Laptop,1 Core,US,1/6/2015
76892,Best Customer,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,DE,3/16/2015
83429,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,US,2/25/2015
57708,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003,>1GB & <= 2 GB,Mobile,1 Core,AU,3/12/2015
21569,One time user,Build 232,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/2/2015
49414,One time user,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,GB,3/13/2015
60890,One time user,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,2 Cores,AU,1/5/2015
98199,New Client,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,US,2/14/2015
95816,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Laptop,1 Core,AU,1/26/2015
58730,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,GB,3/30/2015
42650,Former Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,AU,1/6/2015
48541,Best Customer,Build 232,Version 9.4,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,DE,3/16/2015
28181,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Mobile,1 Core,AU,3/15/2015
77034,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,8 Cores,FR,3/22/2015
64436,Best Customer,Build 410,Version 7.1,Standard,MS Win XP, > 6 GB,Laptop,1 Core,FR,3/13/2015
70520,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,AU,2/28/2015
59693,Best Customer,Build 410,Version 9.4,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,AU,3/14/2015
4856,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Mobile,8 Cores,US,3/28/2015
22472,New Client,Build 410,Version 7.1,High,MS Win XP,>4GB & <= 6 GB,Desktop,2 Cores,US,3/26/2015
391,One time user,Build 232,Version 8.3,High,MS Win XP, > 6 GB,Mobile,1 Core,DE,2/8/2015
59091,Former Best,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/26/2015
63683,Former Best,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,4 Cores,AU,2/28/2015
22978,One time user,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,GB,3/8/2015
26284,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,JP,2/1/2015
79339,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,AU,2/4/2015
61941,Former Best,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,DE,3/2/2015
8355,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,GB,1/13/2015
5057,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/10/2015
6801,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,AU,1/23/2015
7326,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,2/14/2015
62104,Former Best,Build 232,Version 9.4,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,4 Cores,DE,1/31/2015
78948,Best Customer,Build 999,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,8 Cores,GB,3/27/2015
19100,One time user,Build 232,Version 10.2,Standard,MS Win Server 2003, > 6 GB,Desktop,8 Cores,AU,2/18/2015
72502,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,DE,2/23/2015
35700,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,AU,2/20/2015
38799,Best Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Mobile,1 Core,DE,2/25/2015
14689,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,8 Cores,GB,1/29/2015
11737,Former Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,AU,3/3/2015
53602,Best Customer,Build 232,Version 7.1,Lite,MS Win 7, > 6 GB,Desktop,2 Cores,FR,2/7/2015
96378,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,AU,1/5/2015
33060,One time user,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,US,1/9/2015
67930,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,US,1/4/2015
30556,Best Customer,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,1/16/2015
77370,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Mobile,8 Cores,DE,3/20/2015
63461,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/6/2015
36395,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,US,1/29/2015
33661,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,JP,3/26/2015
2905,Former Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,1/23/2015
98156,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,AU,2/7/2015
34506,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,US,3/25/2015
68334,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,3/30/2015
99290,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/25/2015
43582,Best Customer,Build 410,Version 9.4,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,3/7/2015
42332,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,1/20/2015
88340,One time user,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/21/2015
55531,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Mobile,2 Cores,US,1/23/2015
73115,New Client,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,4 Cores,GB,1/12/2015
93074,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/19/2015
74294,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Laptop,1 Core,DE,2/28/2015
7566,One time user,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,3/22/2015
45048,Best Customer,Build 232,Version 7.1,High,MS Win 7,>512 MB  & <= 1 GB,Desktop,2 Cores,AU,3/13/2015
79352,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/10/2015
41592,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,AU,3/22/2015
36772,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,DE,2/28/2015
31039,New Client,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Laptop,1 Core,AU,1/27/2015
17392,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,1/10/2015
54076,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/17/2015
51938,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/27/2015
68910,New Client,Build 380,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,US,1/30/2015
32424,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,DE,3/6/2015
83453,Best Customer,Build 410,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Laptop,1 Core,GB,1/6/2015
43035,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,AU,1/21/2015
64790,Best Customer,Build 232,Version 7.1,High,MS Win 7,>1GB & <= 2 GB,Desktop,8 Cores,AU,1/5/2015
8827,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,JP,3/31/2015
15334,Former Best,Build 232,Version 8.3,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,3/17/2015
47372,One time user,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,DE,1/4/2015
26847,Former Best,Build 410,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,8 Cores,GB,2/28/2015
80322,Best Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,4 Cores,AU,2/24/2015
21214,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,2 Cores,JP,1/20/2015
32412,Former Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,FR,3/30/2015
95158,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,3/27/2015
65500,One time user,Build 380,Version 8.3,Standard,MS Win XP, > 6 GB,Laptop,1 Core,JP,1/13/2015
82750,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,DE,3/3/2015
67920,One time user,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,DE,1/5/2015
44960,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,FR,2/16/2015
55883,One time user,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,DE,1/29/2015
87214,New Client,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,AU,1/20/2015
68188,Best Customer,Build 232,Version 10.2,Standard,MS Win Server 2003, > 6 GB,Desktop,2 Cores,US,2/20/2015
57740,Best Customer,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,JP,2/17/2015
22135,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,2 Cores,US,1/2/2015
60309,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,3/18/2015
57989,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/15/2015
56320,Former Best,Build 999,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,FR,2/19/2015
26677,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,FR,1/17/2015
66674,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/3/2015
65027,One time user,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,2/19/2015
69651,Former Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Mobile,2 Cores,FR,1/31/2015
8230,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,2 Cores,FR,2/7/2015
87866,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,GB,1/13/2015
22943,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Mobile,1 Core,US,3/27/2015
91061,Former Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,DE,1/3/2015
16123,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,4 Cores,DE,2/28/2015
99013,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,FR,2/16/2015
40534,One time user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,GB,2/25/2015
98042,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,8 Cores,DE,2/23/2015
35941,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,US,1/14/2015
7702,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,AU,2/27/2015
8889,One time user,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,US,1/10/2015
